frame,landmark_id,x,y,z,visibility
0,0,0.49129047989845276,0.4871716797351837,-0.39366498589515686,0.9999492168426514
0,1,0.49657100439071655,0.48155322670936584,-0.38006576895713806,0.9997872710227966
0,2,0.5007919073104858,0.48141929507255554,-0.3800719976425171,0.9998103976249695
0,3,0.5048291683197021,0.48124876618385315,-0.38006579875946045,0.999815046787262
0,4,0.48645907640457153,0.48140257596969604,-0.3759624660015106,0.9997556805610657
0,5,0.4828512370586395,0.481295645236969,-0.37599843740463257,0.9997288584709167
0,6,0.4796740412712097,0.4812828302383423,-0.3760479688644409,0.9997037053108215
0,7,0.5114816427230835,0.48285597562789917,-0.2525586187839508,0.9993712306022644
0,8,0.4774692952632904,0.48290467262268066,-0.23319391906261444,0.9991078972816467
0,9,0.4991999566555023,0.49273842573165894,-0.341945618391037,0.9999305009841919
0,10,0.48589563369750977,0.4932132959365845,-0.33663609623908997,0.9998645782470703
0,11,0.5536213517189026,0.5207412242889404,-0.1612379103899002,0.9999786615371704
0,12,0.44301408529281616,0.5219478607177734,-0.11241962760686874,0.9999297857284546
0,13,0.566257655620575,0.5717862844467163,-0.10264136642217636,0.981558620929718
0,14,0.4302792549133301,0.5697316527366638,-0.03677622228860855,0.9794995188713074
0,15,0.5740935802459717,0.6150452494621277,-0.21369615197181702,0.9622085094451904
0,16,0.4222542643547058,0.6131592392921448,-0.14954008162021637,0.9642841815948486
0,17,0.5766429901123047,0.6307469010353088,-0.24665246903896332,0.9305427074432373
0,18,0.41897672414779663,0.6276020407676697,-0.18021363019943237,0.9294217824935913
0,19,0.5705710649490356,0.6302124261856079,-0.2832624912261963,0.9355916380882263
0,20,0.42322924733161926,0.627639889717102,-0.22657908499240875,0.9321473240852356
0,21,0.5672125220298767,0.6248549222946167,-0.2297569066286087,0.9187032580375671
0,22,0.4264724850654602,0.6226707696914673,-0.17060141265392303,0.9213224053382874
0,23,0.5258520841598511,0.6175462007522583,-0.032286386936903,0.9999475479125977
0,24,0.4667710065841675,0.615993082523346,0.03230269253253937,0.9997679591178894
0,25,0.5176964402198792,0.6915455460548401,-0.07980955392122269,0.9894026517868042
0,26,0.4713993966579437,0.6835572719573975,0.15620580315589905,0.9330431818962097
0,27,0.5121692419052124,0.763145387172699,0.023212146013975143,0.9868730902671814
0,28,0.4816201329231262,0.7126082181930542,0.5903497338294983,0.710860013961792
0,29,0.5111325979232788,0.7712127566337585,0.02612888254225254,0.8692543506622314
0,30,0.4855353832244873,0.7146274447441101,0.6299762725830078,0.4332878589630127
0,31,0.5083855986595154,0.7815845012664795,-0.13636407256126404,0.984951913356781
0,32,0.4788408875465393,0.7447918057441711,0.5542401075363159,0.8080765604972839
0,0,0.49127694964408875,0.4851798117160797,-0.374189555644989,0.9999527335166931
0,1,0.4965697228908539,0.47965461015701294,-0.35608962178230286,0.9998014569282532
0,2,0.5007568597793579,0.4795307219028473,-0.3561067581176758,0.9998230934143066
0,3,0.5047253370285034,0.47940680384635925,-0.3560907244682312,0.9998269081115723
0,4,0.486444890499115,0.47954532504081726,-0.3566150665283203,0.9997720122337341
0,5,0.48284175992012024,0.4793960750102997,-0.3566378653049469,0.999747633934021
0,6,0.4796326756477356,0.4793323576450348,-0.35666754841804504,0.9997231960296631
0,7,0.5108888745307922,0.4813390374183655,-0.22048093378543854,0.9994147419929504
0,8,0.4771970212459564,0.4812820255756378,-0.2224551886320114,0.999172031879425
0,9,0.49918755888938904,0.49077486991882324,-0.3210117816925049,0.9999356269836426
0,10,0.4856702387332916,0.4907345175743103,-0.3217392861843109,0.9998746514320374
0,11,0.5519877672195435,0.5192245841026306,-0.12481959909200668,0.9999797940254211
0,12,0.44264355301856995,0.5210504531860352,-0.1146358847618103,0.9999305605888367
0,13,0.566176176071167,0.5692351460456848,-0.06757066398859024,0.9821864366531372
0,14,0.43075862526893616,0.569636344909668,-0.05707048252224922,0.9789040684700012
0,15,0.5740943551063538,0.6122740507125854,-0.20149396359920502,0.9642021656036377
0,16,0.42312753200531006,0.6131043434143066,-0.1732274442911148,0.9639327526092529
0,17,0.576742947101593,0.6285099387168884,-0.23656296730041504,0.933965265750885
0,18,0.41971084475517273,0.6275970339775085,-0.20904742181301117,0.9294834136962891
0,19,0.5705304741859436,0.6282330751419067,-0.277756005525589,0.9388235211372375
0,20,0.42411890625953674,0.6273177266120911,-0.25225406885147095,0.932219386100769
0,21,0.567006528377533,0.6240076422691345,-0.2200154811143875,0.9227368235588074
0,22,0.42726990580558777,0.6226237416267395,-0.19256237149238586,0.9211634397506714
0,23,0.5261209011077881,0.6164396405220032,-0.018865546211600304,0.9999462962150574
0,24,0.46675169467926025,0.6153998374938965,0.018831046298146248,0.9997655153274536
0,25,0.5182671546936035,0.6889346837997437,-0.07068129628896713,0.9898210763931274
0,26,0.47089338302612305,0.6835597157478333,0.08265221863985062,0.9368858337402344
0,27,0.5136612057685852,0.7612578272819519,0.06017879769206047,0.9872570633888245
0,28,0.4814738631248474,0.7228166460990906,0.45209723711013794,0.7271513938903809
0,29,0.5117815136909485,0.7683007717132568,0.0643632709980011,0.8698426485061646
0,30,0.48560047149658203,0.7258216142654419,0.4830856919288635,0.44499480724334717
0,31,0.5086819529533386,0.7815784215927124,-0.10128521174192429,0.9852558970451355
0,32,0.478837251663208,0.7525583505630493,0.380626380443573,0.8183491826057434
0,0,0.48977160453796387,0.4826483130455017,-0.365824818611145,0.9999564290046692
0,1,0.49535056948661804,0.47681960463523865,-0.3489084243774414,0.9998161196708679
0,2,0.4993453919887543,0.4766649901866913,-0.34892281889915466,0.9998360872268677
0,3,0.5033255815505981,0.4766143560409546,-0.3489043712615967,0.9998393654823303
0,4,0.4852968752384186,0.476986825466156,-0.3476490080356598,0.9997887015342712
0,5,0.4818200469017029,0.4770034849643707,-0.3476586937904358,0.9997665286064148
0,6,0.47860458493232727,0.47702422738075256,-0.34768345952033997,0.9997434020042419
0,7,0.5097723007202148,0.47849491238594055,-0.21494771540164948,0.9994616508483887
0,8,0.47642120718955994,0.478860467672348,-0.20898368954658508,0.9992364645004272
0,9,0.4976577162742615,0.48834148049354553,-0.31291499733924866,0.999940812587738
0,10,0.48413488268852234,0.48829200863838196,-0.3114830255508423,0.9998849630355835
0,11,0.5507419109344482,0.5162930488586426,-0.12062375247478485,0.9999810457229614
0,12,0.4422427713871002,0.5183941721916199,-0.10033486038446426,0.9999328255653381
0,13,0.5660048127174377,0.565270185470581,-0.060455091297626495,0.982998788356781
0,14,0.43096762895584106,0.568277895450592,-0.04118144139647484,0.9777216911315918
0,15,0.5736260414123535,0.6092287302017212,-0.1920114904642105,0.9662029147148132
0,16,0.42389270663261414,0.6121928095817566,-0.1528490036725998,0.9630134701728821
0,17,0.5764613747596741,0.6258786916732788,-0.22843582928180695,0.9373249411582947
0,18,0.4201681613922119,0.6270106434822083,-0.18939176201820374,0.9287680983543396
0,19,0.5697881579399109,0.6256125569343567,-0.2713877260684967,0.941977322101593
0,20,0.4245412349700928,0.6260786056518555,-0.23345546424388885,0.9316263198852539
0,21,0.5660343766212463,0.6216224431991577,-0.21102935075759888,0.9265894889831543
0,22,0.4277079105377197,0.6216517090797424,-0.17265155911445618,0.920296311378479
0,23,0.5261268019676208,0.6152910590171814,-0.01720733754336834,0.9999426007270813
0,24,0.4664704203605652,0.6140865683555603,0.01715247891843319,0.9997661709785461
0,25,0.5194588899612427,0.6872584223747253,-0.07146557420492172,0.9903329610824585
0,26,0.46899279952049255,0.6824018955230713,0.04618394002318382,0.9420305490493774
0,27,0.5144172310829163,0.7591552734375,0.07992421835660934,0.9880248308181763
0,28,0.4809132516384125,0.7338147163391113,0.3402404189109802,0.7523698210716248
0,29,0.5117872357368469,0.7660359740257263,0.08581935614347458,0.8752107620239258
0,30,0.4851367175579071,0.7393741607666016,0.3614555299282074,0.48280709981918335
0,31,0.5087547898292542,0.7815092206001282,-0.08600553870201111,0.9860637187957764
0,32,0.4786132574081421,0.7628800868988037,0.2306606024503708,0.8346613049507141
0,0,0.48839205503463745,0.4791823923587799,-0.3429533541202545,0.9999593496322632
0,1,0.4940284490585327,0.47340163588523865,-0.3270872235298157,0.9998266100883484
0,2,0.49795225262641907,0.47338056564331055,-0.3271039128303528,0.9998452067375183
0,3,0.5020174384117126,0.4733317196369171,-0.3270823061466217,0.9998480081558228
0,4,0.48385903239250183,0.47340095043182373,-0.3238237202167511,0.9998008608818054
0,5,0.48043566942214966,0.47339826822280884,-0.3238252103328705,0.9997808933258057
0,6,0.4772781431674957,0.47346892952919006,-0.323850154876709,0.9997591972351074
0,7,0.5085333585739136,0.47522178292274475,-0.19863645732402802,0.9994994401931763
0,8,0.4752870202064514,0.4757069945335388,-0.18282254040241241,0.9992864727973938
0,9,0.49646973609924316,0.48542824387550354,-0.29222598671913147,0.9999445676803589
0,10,0.4828850030899048,0.48523691296577454,-0.28796151280403137,0.9998928904533386
0,11,0.5501061677932739,0.5131000280380249,-0.11226136982440948,0.999981701374054
0,12,0.4414741098880768,0.5163365006446838,-0.0757017508149147,0.9999344348907471
0,13,0.5658429265022278,0.5612789988517761,-0.058456603437662125,0.9835176467895508
0,14,0.43090999126434326,0.5663956999778748,-0.0177732203155756,0.9759842753410339
0,15,0.5722779631614685,0.6054787039756775,-0.18464075028896332,0.967272162437439
0,16,0.42388424277305603,0.6103655099868774,-0.13140778243541718,0.9614219665527344
0,17,0.5751590132713318,0.6222385764122009,-0.22054523229599,0.9390019178390503
0,18,0.42014771699905396,0.6259186863899231,-0.16730810701847076,0.9271118640899658
0,19,0.5679391622543335,0.6217811703681946,-0.2627919316291809,0.9435245990753174
0,20,0.4245206415653229,0.6247225403785706,-0.21225562691688538,0.9301802515983582
0,21,0.5639409422874451,0.6167325377464294,-0.2032925933599472,0.9284111261367798
0,22,0.4276508688926697,0.6202474236488342,-0.15216600894927979,0.9184962511062622
0,23,0.5260529518127441,0.6131496429443359,-0.019214298576116562,0.9999315738677979
0,24,0.4658539295196533,0.6121603846549988,0.01916719228029251,0.9997612833976746
0,25,0.5201879143714905,0.6852492094039917,-0.07228635996580124,0.9907321333885193
0,26,0.4668727517127991,0.6814616322517395,0.02368948608636856,0.9469656348228455
0,27,0.5145689249038696,0.7585918307304382,0.07928913831710815,0.9887654185295105
0,28,0.4796338677406311,0.7421404123306274,0.24604913592338562,0.776206374168396
0,29,0.5117912888526917,0.7653069496154785,0.08400394767522812,0.8787941336631775
0,30,0.48498889803886414,0.749856173992157,0.25867292284965515,0.5234317183494568
0,31,0.5088438987731934,0.7816324830055237,-0.09283913671970367,0.9868412017822266
0,32,0.474315345287323,0.7697932124137878,0.11135932803153992,0.8502064347267151
0,0,0.4844953417778015,0.47809910774230957,-0.30561360716819763,0.9999623894691467
0,1,0.4905342161655426,0.4721677601337433,-0.29093751311302185,0.9998388290405273
0,2,0.494197815656662,0.4721069037914276,-0.2909584939479828,0.9998558759689331
0,3,0.49823376536369324,0.4720538556575775,-0.29094913601875305,0.9998584389686584
0,4,0.48036447167396545,0.47213369607925415,-0.2858318090438843,0.9998143911361694
0,5,0.4772995114326477,0.4721478223800659,-0.28582102060317993,0.9997962713241577
0,6,0.4746597707271576,0.4721762537956238,-0.2858225703239441,0.9997761845588684
0,7,0.5066707134246826,0.47378823161125183,-0.1639532893896103,0.9995405673980713
0,8,0.47394877672195435,0.47416964173316956,-0.13970942795276642,0.9993383288383484
0,9,0.49301159381866455,0.48440927267074585,-0.2548695504665375,0.9999486207962036
0,10,0.4798741340637207,0.4842684268951416,-0.2481602430343628,0.9999009370803833
0,11,0.549235463142395,0.5108296871185303,-0.07645512372255325,0.9999827742576599
0,12,0.4407893419265747,0.5145929455757141,-0.028614340350031853,0.9999368190765381
0,13,0.5662431120872498,0.5582894086837769,-0.024010250344872475,0.9844213128089905
0,14,0.43086495995521545,0.5638488531112671,0.03543482720851898,0.9738098382949829
0,15,0.5719659328460693,0.6018428802490234,-0.14796143770217896,0.9691324234008789
0,16,0.42386743426322937,0.6086392998695374,-0.08552775532007217,0.9598669409751892
0,17,0.5748751759529114,0.6179556250572205,-0.18511934578418732,0.9420000314712524
0,18,0.4201650619506836,0.6247391104698181,-0.12270892411470413,0.925637423992157
0,19,0.5670844316482544,0.6172019243240356,-0.2275715321302414,0.9462922215461731
0,20,0.424601286649704,0.6234354972839355,-0.16896703839302063,0.9289513230323792
0,21,0.5628414154052734,0.6114997863769531,-0.1664665937423706,0.9316767454147339
0,22,0.42766836285591125,0.6185376644134521,-0.10707160830497742,0.9169807434082031
0,23,0.5255798697471619,0.6103591918945312,-0.02040650136768818,0.9999191761016846
0,24,0.4652421772480011,0.6100572347640991,0.020368123427033424,0.9997575283050537
0,25,0.520336389541626,0.6837966442108154,-0.062320414930582047,0.9909512996673584
0,26,0.46567898988723755,0.6810758709907532,-0.01145695336163044,0.9514211416244507
0,27,0.5145592093467712,0.7587328553199768,0.08748367428779602,0.9893665909767151
0,28,0.4776986241340637,0.7509196996688843,0.15670670568943024,0.7977967858314514
0,29,0.5117888450622559,0.765701413154602,0.09167999774217606,0.8808405995368958
0,30,0.4834887683391571,0.7598451375961304,0.1635059118270874,0.5609381198883057
0,31,0.5088444352149963,0.7823936343193054,-0.08467446267604828,0.9873995780944824
0,32,0.4706913232803345,0.7770804166793823,0.008519821800291538,0.864203929901123
0,0,0.4842138886451721,0.47742292284965515,-0.2857794463634491,0.9999650120735168
0,1,0.49021318554878235,0.4715697467327118,-0.26923948526382446,0.9998502135276794
0,2,0.49394193291664124,0.47155678272247314,-0.2692738175392151,0.9998658299446106
0,3,0.4979987144470215,0.47153231501579285,-0.2692767381668091,0.9998682737350464
0,4,0.47959235310554504,0.4715198576450348,-0.26562145352363586,0.9998273253440857
0,5,0.4762418568134308,0.4715125560760498,-0.26561102271080017,0.9998104572296143
0,6,0.4735202491283417,0.47153744101524353,-0.2655920088291168,0.9997919201850891
0,7,0.5059851408004761,0.4733298122882843,-0.1402372270822525,0.9995790123939514
0,8,0.4723542332649231,0.4735584557056427,-0.12347746640443802,0.9993863105773926
0,9,0.4925890266895294,0.4838908612728119,-0.23492556810379028,0.9999520778656006
0,10,0.4790438115596771,0.48375970125198364,-0.2302662581205368,0.9999080896377563
0,11,0.547950804233551,0.5096907019615173,-0.06234826147556305,0.9999836683273315
0,12,0.43973973393440247,0.5141181945800781,-0.013665284961462021,0.9999368190765381
0,13,0.5677235126495361,0.5563513040542603,-0.026128675788640976,0.9853917956352234
0,14,0.43085864186286926,0.5640112161636353,0.04545597359538078,0.9712743163108826
0,15,0.5707506537437439,0.5999805927276611,-0.15930438041687012,0.9712650179862976
0,16,0.4243280291557312,0.6088771820068359,-0.07803944498300552,0.9584212899208069
0,17,0.5708356499671936,0.6160576939582825,-0.19999799132347107,0.9456496834754944
0,18,0.42096999287605286,0.6248587369918823,-0.11669044941663742,0.9244204163551331
